City,geography,Ethnic group (20 categories) Code,Ethnic group (20 categories),Proxy_Flag,Proxy_Source,Observation,Source_Area_Count,Source_Areas
St Davids,Wales,9,Mixed or Multiple ethnic groups: White and Asian,True,area_to_city,400,1,Pembrokeshire
St Davids,Wales,10,Mixed or Multiple ethnic groups: White and Black African,True,area_to_city,163,1,Pembrokeshire
St Davids,Wales,11,Mixed or Multiple ethnic groups: White and Black Caribbean,True,area_to_city,282,1,Pembrokeshire
St Davids,Wales,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,True,area_to_city,317,1,Pembrokeshire
St Davids,Wales,13,"White: English, Welsh, Scottish, Northern Irish or British",True,area_to_city,116816,1,Pembrokeshire
St Davids,Wales,14,White: Irish,True,area_to_city,701,1,Pembrokeshire
St Davids,Wales,15,White: Gypsy or Irish Traveller,True,area_to_city,574,1,Pembrokeshire
St Davids,Wales,16,White: Roma,True,area_to_city,34,1,Pembrokeshire
St Davids,Wales,17,White: Other White,True,area_to_city,2250,1,Pembrokeshire
St Davids,Wales,18,Other ethnic group: Arab,True,area_to_city,93,1,Pembrokeshire
St Davids,Wales,19,Other ethnic group: Any other ethnic group,True,area_to_city,326,1,Pembrokeshire
Stoke on Trent,West Midlands,-8,Does not apply,False,direct_or_alias,0,1,Stoke-on-Trent
Stoke on Trent,West Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,1577,1,Stoke-on-Trent
Stoke on Trent,West Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1073,1,Stoke-on-Trent
Stoke on Trent,West Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,2772,1,Stoke-on-Trent
Stoke on Trent,West Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,15579,1,Stoke-on-Trent
Stoke on Trent,West Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,4596,1,Stoke-on-Trent
Stoke on Trent,West Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,5048,1,Stoke-on-Trent
Stoke on Trent,West Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,916,1,Stoke-on-Trent
Stoke on Trent,West Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,920,1,Stoke-on-Trent
Stoke on Trent,West Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1783,1,Stoke-on-Trent
Stoke on Trent,West Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1020,1,Stoke-on-Trent
Stoke on Trent,West Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,2040,1,Stoke-on-Trent
Stoke on Trent,West Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1017,1,Stoke-on-Trent
Stoke on Trent,West Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,202906,1,Stoke-on-Trent
Stoke on Trent,West Midlands,14,White: Irish,False,direct_or_alias,572,1,Stoke-on-Trent
Stoke on Trent,West Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,295,1,Stoke-on-Trent
Stoke on Trent,West Midlands,16,White: Roma,False,direct_or_alias,428,1,Stoke-on-Trent
Stoke on Trent,West Midlands,17,White: Other White,False,direct_or_alias,11498,1,Stoke-on-Trent
Stoke on Trent,West Midlands,18,Other ethnic group: Arab,False,direct_or_alias,690,1,Stoke-on-Trent
Stoke on Trent,West Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,3639,1,Stoke-on-Trent
Sunderland,North East,-8,Does not apply,False,direct_or_alias,0,1,Sunderland
Sunderland,North East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,2908,1,Sunderland
Sunderland,North East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,937,1,Sunderland
Sunderland,North East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1906,1,Sunderland
Sunderland,North East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,685,1,Sunderland
Sunderland,North East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1768,1,Sunderland
Sunderland,North East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2304,1,Sunderland
Sunderland,North East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,133,1,Sunderland
Sunderland,North East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,228,1,Sunderland
Sunderland,North East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,897,1,Sunderland
Sunderland,North East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,536,1,Sunderland
Sunderland,North East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,438,1,Sunderland
Sunderland,North East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,634,1,Sunderland
Sunderland,North East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,254655,1,Sunderland
Sunderland,North East,14,White: Irish,False,direct_or_alias,511,1,Sunderland
Sunderland,North East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,228,1,Sunderland
Sunderland,North East,16,White: Roma,False,direct_or_alias,110,1,Sunderland
Sunderland,North East,17,White: Other White,False,direct_or_alias,3871,1,Sunderland
Sunderland,North East,18,Other ethnic group: Arab,False,direct_or_alias,417,1,Sunderland
Sunderland,North East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1007,1,Sunderland
Swansea,Wales,-8,Does not apply,False,direct_or_alias,0,1,Swansea
Swansea,Wales,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,2865,1,Swansea
Swansea,Wales,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1932,1,Swansea
Swansea,Wales,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,2172,1,Swansea
Swansea,Wales,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,954,1,Swansea
Swansea,Wales,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2528,1,Swansea
Swansea,Wales,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2227,1,Swansea
Swansea,Wales,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,235,1,Swansea
Swansea,Wales,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,335,1,Swansea
Swansea,Wales,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1285,1,Swansea
Swansea,Wales,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,674,1,Swansea
Swansea,Wales,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,669,1,Swansea
Swansea,Wales,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1180,1,Swansea
Swansea,Wales,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,208703,1,Swansea
Swansea,Wales,14,White: Irish,False,direct_or_alias,1111,1,Swansea
Swansea,Wales,15,White: Gypsy or Irish Traveller,False,direct_or_alias,93,1,Swansea
Swansea,Wales,16,White: Roma,False,direct_or_alias,117,1,Swansea
Swansea,Wales,17,White: Other White,False,direct_or_alias,8028,1,Swansea
Swansea,Wales,18,Other ethnic group: Arab,False,direct_or_alias,1578,1,Swansea
Swansea,Wales,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1805,1,Swansea
Truro,South West,-8,Does not apply,True,area_to_city,0,1,Cornwall
Truro,South West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",True,area_to_city,319,1,Cornwall
Truro,South West,2,"Asian, Asian British or Asian Welsh: Chinese",True,area_to_city,1033,1,Cornwall
Truro,South West,3,"Asian, Asian British or Asian Welsh: Indian",True,area_to_city,784,1,Cornwall
Truro,South West,4,"Asian, Asian British or Asian Welsh: Pakistani",True,area_to_city,233,1,Cornwall
Truro,South West,5,"Asian, Asian British or Asian Welsh: Other Asian",True,area_to_city,1663,1,Cornwall
Truro,South West,6,"Black, Black British, Black Welsh, Caribbean or African: African",True,area_to_city,574,1,Cornwall
Truro,South West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",True,area_to_city,302,1,Cornwall
Truro,South West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",True,area_to_city,182,1,Cornwall
Truro,South West,9,Mixed or Multiple ethnic groups: White and Asian,True,area_to_city,2446,1,Cornwall
Truro,South West,10,Mixed or Multiple ethnic groups: White and Black African,True,area_to_city,895,1,Cornwall
Truro,South West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,True,area_to_city,1693,1,Cornwall
Truro,South West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,True,area_to_city,1996,1,Cornwall
Truro,South West,13,"White: English, Welsh, Scottish, Northern Irish or British",True,area_to_city,533882,1,Cornwall
Truro,South West,14,White: Irish,True,area_to_city,2455,1,Cornwall
Truro,South West,15,White: Gypsy or Irish Traveller,True,area_to_city,717,1,Cornwall
Truro,South West,16,White: Roma,True,area_to_city,289,1,Cornwall
Truro,South West,17,White: Other White,True,area_to_city,14787,1,Cornwall
Truro,South West,18,Other ethnic group: Arab,True,area_to_city,298,1,Cornwall
Truro,South West,19,Other ethnic group: Any other ethnic group,True,area_to_city,5757,1,Cornwall
Wakefield,Yorkshire and The Humber,-8,Does not apply,False,direct_or_alias,0,1,Wakefield
Wakefield,Yorkshire and The Humber,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,74,1,Wakefield
Wakefield,Yorkshire and The Humber,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1113,1,Wakefield
Wakefield,Yorkshire and The Humber,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,2291,1,Wakefield
Wakefield,Yorkshire and The Humber,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,7107,1,Wakefield
Wakefield,Yorkshire and The Humber,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2048,1,Wakefield
Wakefield,Yorkshire and The Humber,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,3589,1,Wakefield
Wakefield,Yorkshire and The Humber,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,361,1,Wakefield
Wakefield,Yorkshire and The Humber,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,566,1,Wakefield
Wakefield,Yorkshire and The Humber,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1708,1,Wakefield
Wakefield,Yorkshire and The Humber,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,859,1,Wakefield
Wakefield,Yorkshire and The Humber,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,1338,1,Wakefield
Wakefield,Yorkshire and The Humber,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1033,1,Wakefield
Wakefield,Yorkshire and The Humber,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,311634,1,Wakefield
Wakefield,Yorkshire and The Humber,14,White: Irish,False,direct_or_alias,963,1,Wakefield
Wakefield,Yorkshire and The Humber,15,White: Gypsy or Irish Traveller,False,direct_or_alias,280,1,Wakefield
Wakefield,Yorkshire and The Humber,16,White: Roma,False,direct_or_alias,228,1,Wakefield
Wakefield,Yorkshire and The Humber,17,White: Other White,False,direct_or_alias,15637,1,Wakefield
Wakefield,Yorkshire and The Humber,18,Other ethnic group: Arab,False,direct_or_alias,559,1,Wakefield
Wakefield,Yorkshire and The Humber,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1982,1,Wakefield
Wells,South West,-8,Does not apply,True,area_to_city,0,3,Mendip|Sedgemoor|South Somerset
Wells,South West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",True,area_to_city,452,3,Mendip|Sedgemoor|South Somerset
Wells,South West,2,"Asian, Asian British or Asian Welsh: Chinese",True,area_to_city,983,3,Mendip|Sedgemoor|South Somerset
Wells,South West,3,"Asian, Asian British or Asian Welsh: Indian",True,area_to_city,1850,3,Mendip|Sedgemoor|South Somerset
Wells,South West,4,"Asian, Asian British or Asian Welsh: Pakistani",True,area_to_city,230,3,Mendip|Sedgemoor|South Somerset
Wells,South West,5,"Asian, Asian British or Asian Welsh: Other Asian",True,area_to_city,1919,3,Mendip|Sedgemoor|South Somerset
Wells,South West,6,"Black, Black British, Black Welsh, Caribbean or African: African",True,area_to_city,1034,3,Mendip|Sedgemoor|South Somerset
Wells,South West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",True,area_to_city,337,3,Mendip|Sedgemoor|South Somerset
Wells,South West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",True,area_to_city,237,3,Mendip|Sedgemoor|South Somerset
Wells,South West,9,Mixed or Multiple ethnic groups: White and Asian,True,area_to_city,1738,3,Mendip|Sedgemoor|South Somerset
Wells,South West,10,Mixed or Multiple ethnic groups: White and Black African,True,area_to_city,881,3,Mendip|Sedgemoor|South Somerset
Wells,South West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,True,area_to_city,1098,3,Mendip|Sedgemoor|South Somerset
Wells,South West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,True,area_to_city,1403,3,Mendip|Sedgemoor|South Somerset
Wells,South West,13,"White: English, Welsh, Scottish, Northern Irish or British",True,area_to_city,379273,3,Mendip|Sedgemoor|South Somerset
Wells,South West,14,White: Irish,True,area_to_city,1903,3,Mendip|Sedgemoor|South Somerset
Wells,South West,15,White: Gypsy or Irish Traveller,True,area_to_city,622,3,Mendip|Sedgemoor|South Somerset
Wells,South West,16,White: Roma,True,area_to_city,356,3,Mendip|Sedgemoor|South Somerset
Wells,South West,17,White: Other White,True,area_to_city,18111,3,Mendip|Sedgemoor|South Somerset
Wells,South West,18,Other ethnic group: Arab,True,area_to_city,231,3,Mendip|Sedgemoor|South Somerset
Wells,South West,19,Other ethnic group: Any other ethnic group,True,area_to_city,1442,3,Mendip|Sedgemoor|South Somerset
Westminster,London,-8,Does not apply,False,direct_or_alias,0,1,Westminster
Westminster,London,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,7533,1,Westminster
Westminster,London,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,6625,1,Westminster
Westminster,London,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,7965,1,Westminster
Westminster,London,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,2461,1,Westminster
Westminster,London,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,9658,1,Westminster
Westminster,London,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,10451,1,Westminster
Westminster,London,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,4307,1,Westminster
Westminster,London,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,1698,1,Westminster
Westminster,London,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,3718,1,Westminster
Westminster,London,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,2089,1,Westminster
Westminster,London,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,2061,1,Westminster
Westminster,London,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,5467,1,Westminster
Westminster,London,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,57162,1,Westminster
Westminster,London,14,White: Irish,False,direct_or_alias,3742,1,Westminster
Westminster,London,15,White: Gypsy or Irish Traveller,False,direct_or_alias,49,1,Westminster
Westminster,London,16,White: Roma,False,direct_or_alias,1503,1,Westminster
Westminster,London,17,White: Other White,False,direct_or_alias,50276,1,Westminster
Westminster,London,18,Other ethnic group: Arab,False,direct_or_alias,15439,1,Westminster
Westminster,London,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,12032,1,Westminster
Winchester,South East,-8,Does not apply,False,direct_or_alias,0,1,Winchester
Winchester,South East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,271,1,Winchester
Winchester,South East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,793,1,Winchester
Winchester,South East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1102,1,Winchester
Winchester,South East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,206,1,Winchester
Winchester,South East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1545,1,Winchester
Winchester,South East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,499,1,Winchester
Winchester,South East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,199,1,Winchester
Winchester,South East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,94,1,Winchester
Winchester,South East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1111,1,Winchester
Winchester,South East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,316,1,Winchester
Winchester,South East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,409,1,Winchester
Winchester,South East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,754,1,Winchester
Winchester,South East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,112304,1,Winchester
Winchester,South East,14,White: Irish,False,direct_or_alias,902,1,Winchester
Winchester,South East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,374,1,Winchester
Winchester,South East,16,White: Roma,False,direct_or_alias,87,1,Winchester
Winchester,South East,17,White: Other White,False,direct_or_alias,5638,1,Winchester
Winchester,South East,18,Other ethnic group: Arab,False,direct_or_alias,186,1,Winchester
Winchester,South East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,654,1,Winchester
Wolverhampton,West Midlands,-8,Does not apply,False,direct_or_alias,0,1,Wolverhampton
Wolverhampton,West Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,531,1,Wolverhampton
Wolverhampton,West Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,802,1,Wolverhampton
Wolverhampton,West Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,42052,1,Wolverhampton
Wolverhampton,West Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,6676,1,Wolverhampton
Wolverhampton,West Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,5840,1,Wolverhampton
Wolverhampton,West Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,11158,1,Wolverhampton
Wolverhampton,West Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,9905,1,Wolverhampton
Wolverhampton,West Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,3573,1,Wolverhampton
Wolverhampton,West Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,2573,1,Wolverhampton
Wolverhampton,West Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,939,1,Wolverhampton
Wolverhampton,West Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,8495,1,Wolverhampton
Wolverhampton,West Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,2058,1,Wolverhampton
Wolverhampton,West Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,144303,1,Wolverhampton
Wolverhampton,West Midlands,14,White: Irish,False,direct_or_alias,1170,1,Wolverhampton
Wolverhampton,West Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,255,1,Wolverhampton
Wolverhampton,West Midlands,16,White: Roma,False,direct_or_alias,451,1,Wolverhampton
Wolverhampton,West Midlands,17,White: Other White,False,direct_or_alias,13528,1,Wolverhampton
Wolverhampton,West Midlands,18,Other ethnic group: Arab,False,direct_or_alias,966,1,Wolverhampton
Wolverhampton,West Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,8451,1,Wolverhampton
Worcester,West Midlands,-8,Does not apply,False,direct_or_alias,0,1,Worcester
Worcester,West Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,542,1,Worcester
Worcester,West Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,388,1,Worcester
Worcester,West Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1336,1,Worcester
Worcester,West Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,2578,1,Worcester
Worcester,West Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1016,1,Worcester
Worcester,West Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,836,1,Worcester
Worcester,West Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,241,1,Worcester
Worcester,West Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,135,1,Worcester
Worcester,West Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,716,1,Worcester
Worcester,West Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,425,1,Worcester
Worcester,West Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,628,1,Worcester
Worcester,West Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,514,1,Worcester
Worcester,West Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,85868,1,Worcester
Worcester,West Midlands,14,White: Irish,False,direct_or_alias,566,1,Worcester
Worcester,West Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,95,1,Worcester
Worcester,West Midlands,16,White: Roma,False,direct_or_alias,132,1,Worcester
Worcester,West Midlands,17,White: Other White,False,direct_or_alias,6817,1,Worcester
Worcester,West Midlands,18,Other ethnic group: Arab,False,direct_or_alias,160,1,Worcester
Worcester,West Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,876,1,Worcester
Wrexham,Wales,-8,Does not apply,False,direct_or_alias,0,1,Wrexham
Wrexham,Wales,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,276,1,Wrexham
Wrexham,Wales,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,304,1,Wrexham
Wrexham,Wales,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,538,1,Wrexham
Wrexham,Wales,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,283,1,Wrexham
Wrexham,Wales,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,845,1,Wrexham
Wrexham,Wales,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,654,1,Wrexham
Wrexham,Wales,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,87,1,Wrexham
Wrexham,Wales,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,137,1,Wrexham
Wrexham,Wales,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,446,1,Wrexham
Wrexham,Wales,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,392,1,Wrexham
Wrexham,Wales,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,382,1,Wrexham
Wrexham,Wales,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,338,1,Wrexham
Wrexham,Wales,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,122547,1,Wrexham
Wrexham,Wales,14,White: Irish,False,direct_or_alias,427,1,Wrexham
Wrexham,Wales,15,White: Gypsy or Irish Traveller,False,direct_or_alias,119,1,Wrexham
Wrexham,Wales,16,White: Roma,False,direct_or_alias,64,1,Wrexham
Wrexham,Wales,17,White: Other White,False,direct_or_alias,6520,1,Wrexham
Wrexham,Wales,18,Other ethnic group: Arab,False,direct_or_alias,219,1,Wrexham
Wrexham,Wales,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,544,1,Wrexham
York,Yorkshire and The Humber,-8,Does not apply,False,direct_or_alias,0,1,York
York,Yorkshire and The Humber,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,413,1,York
York,Yorkshire and The Humber,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,2889,1,York
York,Yorkshire and The Humber,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1853,1,York
York,Yorkshire and The Humber,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,545,1,York
York,Yorkshire and The Humber,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1934,1,York
York,Yorkshire and The Humber,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,978,1,York
York,Yorkshire and The Humber,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,208,1,York
York,Yorkshire and The Humber,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,139,1,York
York,Yorkshire and The Humber,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1579,1,York
York,Yorkshire and The Humber,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,494,1,York
York,Yorkshire and The Humber,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,631,1,York
York,Yorkshire and The Humber,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1037,1,York
York,Yorkshire and The Humber,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,176963,1,York
York,Yorkshire and The Humber,14,White: Irish,False,direct_or_alias,1317,1,York
York,Yorkshire and The Humber,15,White: Gypsy or Irish Traveller,False,direct_or_alias,368,1,York
York,Yorkshire and The Humber,16,White: Roma,False,direct_or_alias,222,1,York
York,Yorkshire and The Humber,17,White: Other White,False,direct_or_alias,9297,1,York
York,Yorkshire and The Humber,18,Other ethnic group: Arab,False,direct_or_alias,623,1,York
York,Yorkshire and The Humber,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1331,1,York
